OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive
11412,PRINCE EDWARD ISLAND,PE,0,2021/12/26 12:00:00+00,621,423.0,0.0,0,0.0,246279.0,0.0,198.0,0.0
11413,NEWFOUNDLAND AND LABRADOR,NL,0,2021/12/26 12:00:00+00,2512,2098.0,0.0,18,0.0,376214.0,0.0,389.0,0.0
11414,NEW BRUNSWICK,NB,0,2021/12/26 12:00:00+00,11587,9780.0,0.0,152,0.0,603538.0,0.0,1653.0,0.0
11415,BRITISH COLUMBIA,BC,0,2021/12/26 12:00:00+00,235658,222604.0,0.0,2414,0.0,4982117.0,0.0,10415.0,0.0
11416,NOVA SCOTIA,NS,1758,2021/12/26 12:00:00+00,14888,8753.0,0.0,111,0.0,1541479.0,0.0,4266.0,0.0
11417,SASKATCHEWAN,SK,0,2021/12/26 12:00:00+00,82640,80906.0,0.0,945,0.0,1316965.0,0.0,789.0,0.0
11418,ALBERTA,AB,0,2021/12/26 12:00:00+00,346705,335047.0,0.0,3299,0.0,6324270.0,0.0,8359.0,0.0
11419,MANITOBA,MB,0,2021/12/26 12:00:00+00,73573,68577.0,0.0,1370,0.0,1249348.0,0.0,3626.0,0.0
11420,QUEBEC,QC,0,2021/12/26 12:00:00+00,511095,457630.0,0.0,11658,0.0,14456879.0,0.0,41807.0,0.0
11421,ONTARIO,ON,0,2021/12/26 12:00:00+00,676924,626798.0,0.0,10146,0.0,20827410.0,0.0,39980.0,0.0
11422,NORTHWEST TERRITORIES,NT,0,2021/12/26 12:00:00+00,2090,2059.0,0.0,12,0.0,37130.0,0.0,19.0,0.0
11423,REPATRIATED CDN,RC,0,2021/12/26 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11424,CANADA,CA,1763,2021/12/26 12:00:00+00,1960670,1816969.0,1.0,30143,0.0,52010412.0,34.0,111570.0,4.0
11425,NUNAVUT,NU,0,2021/12/27 12:00:00+00,696,672.0,0.0,4,0.0,23635.0,0.0,20.0,0.0
11426,YUKON,YT,0,2021/12/27 12:00:00+00,1668,1609.0,0.0,14,0.0,25148.0,0.0,49.0,0.0
11427,PRINCE EDWARD ISLAND,PE,154,2021/12/27 12:00:00+00,775,466.0,43.0,0,0.0,246279.0,0.0,309.0,111.0
11428,NEWFOUNDLAND AND LABRADOR,NL,0,2021/12/27 12:00:00+00,2512,2098.0,0.0,18,0.0,376214.0,0.0,389.0,0.0
11429,NEW BRUNSWICK,NB,639,2021/12/27 12:00:00+00,12226,10218.0,438.0,156,4.0,607318.0,3780.0,1850.0,197.0
11430,BRITISH COLUMBIA,BC,6288,2021/12/27 12:00:00+00,241946,222604.0,0.0,2414,0.0,4982117.0,0.0,10415.0,0.0
11431,NOVA SCOTIA,NS,581,2021/12/27 12:00:00+00,15469,8753.0,0.0,111,0.0,1541479.0,0.0,4266.0,0.0
11432,SASKATCHEWAN,SK,0,2021/12/27 12:00:00+00,82640,80906.0,0.0,945,0.0,1316965.0,0.0,789.0,0.0
11433,ALBERTA,AB,0,2021/12/27 12:00:00+00,346705,335047.0,0.0,3299,0.0,6324270.0,0.0,8359.0,0.0
11434,MANITOBA,MB,2144,2021/12/27 12:00:00+00,75717,68615.0,38.0,1378,8.0,1259338.0,9990.0,5724.0,2098.0
11435,QUEBEC,QC,35342,2021/12/27 12:00:00+00,546437,472692.0,15062.0,11677,19.0,14670594.0,213715.0,62068.0,20261.0
11436,ONTARIO,ON,29656,2021/12/27 12:00:00+00,706580,632365.0,5567.0,10161,15.0,20827410.0,0.0,64054.0,24074.0
11437,NORTHWEST TERRITORIES,NT,0,2021/12/27 12:00:00+00,2090,2059.0,0.0,12,0.0,37130.0,0.0,19.0,0.0
11438,REPATRIATED CDN,RC,0,2021/12/27 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11439,CANADA,CA,74804,2021/12/27 12:00:00+00,2035474,1838117.0,21148.0,30189,46.0,52237897.0,227485.0,158311.0,46741.0
11440,NUNAVUT,NU,14,2021/12/28 12:00:00+00,710,672.0,0.0,4,0.0,23916.0,281.0,34.0,14.0
11441,YUKON,YT,0,2021/12/28 12:00:00+00,1668,1609.0,0.0,14,0.0,25148.0,0.0,49.0,0.0
11442,PRINCE EDWARD ISLAND,PE,118,2021/12/28 12:00:00+00,893,483.0,17.0,0,0.0,246279.0,0.0,309.0,0.0
11443,NEWFOUNDLAND AND LABRADOR,NL,0,2021/12/28 12:00:00+00,2512,2098.0,0.0,18,0.0,376214.0,0.0,389.0,0.0
11444,NEW BRUNSWICK,NB,306,2021/12/28 12:00:00+00,12532,10357.0,139.0,156,0.0,609619.0,2301.0,2017.0,167.0
11445,BRITISH COLUMBIA,BC,1785,2021/12/28 12:00:00+00,243731,222604.0,0.0,2414,0.0,4982117.0,0.0,10415.0,0.0
11446,NOVA SCOTIA,NS,561,2021/12/28 12:00:00+00,16030,8753.0,0.0,111,0.0,1541479.0,0.0,4266.0,0.0
11447,SASKATCHEWAN,SK,918,2021/12/28 12:00:00+00,83558,81183.0,277.0,947,2.0,1324030.0,7065.0,1428.0,639.0
11448,ALBERTA,AB,0,2021/12/28 12:00:00+00,346705,335047.0,0.0,3299,0.0,6324270.0,0.0,8359.0,0.0
11449,MANITOBA,MB,822,2021/12/28 12:00:00+00,76539,68610.0,-5.0,1383,5.0,1262619.0,3281.0,6546.0,822.0
11450,QUEBEC,QC,12833,2021/12/28 12:00:00+00,559270,477854.0,5162.0,11692,15.0,14711353.0,40759.0,69724.0,7656.0
11451,ONTARIO,ON,8825,2021/12/28 12:00:00+00,715405,634846.0,2481.0,10168,7.0,20827410.0,0.0,70391.0,6337.0
11452,NORTHWEST TERRITORIES,NT,0,2021/12/28 12:00:00+00,2090,2059.0,0.0,12,0.0,37130.0,0.0,19.0,0.0
11453,REPATRIATED CDN,RC,0,2021/12/28 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11454,CANADA,CA,26182,2021/12/28 12:00:00+00,2061656,1846188.0,8071.0,30218,29.0,52291584.0,53687.0,173946.0,15635.0
11455,NUNAVUT,NU,37,2021/12/29 12:00:00+00,747,672.0,0.0,4,0.0,24179.0,263.0,71.0,37.0
11456,YUKON,YT,27,2021/12/29 12:00:00+00,1695,1641.0,32.0,14,0.0,25485.0,337.0,49.0,0.0
11457,PRINCE EDWARD ISLAND,PE,129,2021/12/29 12:00:00+00,1022,496.0,13.0,0,0.0,247474.0,1195.0,526.0,217.0
11458,NEWFOUNDLAND AND LABRADOR,NL,863,2021/12/29 12:00:00+00,3375,2239.0,141.0,18,0.0,385459.0,9245.0,1111.0,722.0
11459,NEW BRUNSWICK,NB,486,2021/12/29 12:00:00+00,13018,10478.0,121.0,157,1.0,611908.0,2289.0,2381.0,364.0
11460,BRITISH COLUMBIA,BC,2940,2021/12/29 12:00:00+00,246671,227780.0,5176.0,2419,5.0,5055934.0,73817.0,16014.0,5599.0
11461,NOVA SCOTIA,NS,586,2021/12/29 12:00:00+00,16616,11452.0,2699.0,111,0.0,1568215.0,26736.0,5053.0,787.0
11462,SASKATCHEWAN,SK,297,2021/12/29 12:00:00+00,83855,81259.0,76.0,951,4.0,1325835.0,1805.0,1645.0,217.0
11463,ALBERTA,AB,10918,2021/12/29 12:00:00+00,357623,336917.0,1870.0,3310,11.0,6374569.0,50299.0,17396.0,9037.0
11464,MANITOBA,MB,946,2021/12/29 12:00:00+00,77485,68613.0,3.0,1384,1.0,1266474.0,3855.0,7488.0,942.0
11465,QUEBEC,QC,13149,2021/12/29 12:00:00+00,572419,482502.0,4648.0,11702,10.0,14759543.0,48190.0,78215.0,8491.0
11466,ONTARIO,ON,10436,2021/12/29 12:00:00+00,725841,638678.0,3832.0,10171,3.0,21111643.0,284233.0,76992.0,6601.0
11467,NORTHWEST TERRITORIES,NT,0,2021/12/29 12:00:00+00,2090,2059.0,0.0,12,0.0,37130.0,0.0,19.0,0.0
11468,REPATRIATED CDN,RC,0,2021/12/29 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11469,CANADA,CA,40814,2021/12/29 12:00:00+00,2102470,1864799.0,18611.0,30253,35.0,52793848.0,502264.0,206960.0,33014.0
11470,NUNAVUT,NU,18,2021/12/30 12:00:00+00,765,672.0,0.0,4,0.0,24355.0,176.0,89.0,18.0
11471,YUKON,YT,34,2021/12/30 12:00:00+00,1729,1647.0,6.0,14,0.0,25619.0,134.0,82.0,33.0
11472,PRINCE EDWARD ISLAND,PE,169,2021/12/30 12:00:00+00,1191,511.0,15.0,0,0.0,247474.0,0.0,680.0,154.0
11473,NEWFOUNDLAND AND LABRADOR,NL,349,2021/12/30 12:00:00+00,3724,2271.0,32.0,18,0.0,388900.0,3441.0,1428.0,317.0
11474,NEW BRUNSWICK,NB,572,2021/12/30 12:00:00+00,13590,10589.0,111.0,159,2.0,615048.0,3140.0,2840.0,459.0
11475,BRITISH COLUMBIA,BC,4383,2021/12/30 12:00:00+00,251054,230784.0,3004.0,2420,1.0,5073751.0,17817.0,17357.0,1343.0
11476,NOVA SCOTIA,NS,511,2021/12/30 12:00:00+00,17127,11910.0,458.0,111,0.0,1571206.0,2991.0,5106.0,53.0
11477,SASKATCHEWAN,SK,591,2021/12/30 12:00:00+00,84446,81315.0,56.0,955,4.0,1328343.0,2508.0,2176.0,531.0
11478,ALBERTA,AB,0,2021/12/30 12:00:00+00,357623,336917.0,0.0,3310,0.0,6374569.0,0.0,17396.0,0.0
11479,MANITOBA,MB,1121,2021/12/30 12:00:00+00,78606,68801.0,188.0,1387,3.0,1269883.0,3409.0,8418.0,930.0
11480,QUEBEC,QC,14188,2021/12/30 12:00:00+00,586607,488030.0,5528.0,11711,9.0,14813533.0,53990.0,86866.0,8651.0
11481,ONTARIO,ON,13807,2021/12/30 12:00:00+00,739648,642715.0,4037.0,10179,8.0,21178944.0,67301.0,86754.0,9762.0
11482,NORTHWEST TERRITORIES,NT,97,2021/12/30 12:00:00+00,2187,2070.0,11.0,12,0.0,37819.0,689.0,105.0,86.0
11483,REPATRIATED CDN,RC,0,2021/12/30 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11484,CANADA,CA,35840,2021/12/30 12:00:00+00,2138310,1878245.0,13446.0,30280,27.0,52949444.0,155596.0,229297.0,22337.0
11485,NUNAVUT,NU,38,2021/12/31 12:00:00+00,803,672.0,0.0,4,0.0,24632.0,277.0,127.0,38.0
11486,YUKON,YT,26,2021/12/31 12:00:00+00,1755,1653.0,6.0,15,1.0,25804.0,185.0,106.0,24.0
11487,PRINCE EDWARD ISLAND,PE,175,2021/12/31 12:00:00+00,1366,552.0,41.0,0,0.0,247474.0,0.0,814.0,134.0
11488,NEWFOUNDLAND AND LABRADOR,NL,431,2021/12/31 12:00:00+00,4155,2384.0,113.0,19,1.0,392605.0,3705.0,1746.0,318.0
11489,NEW BRUNSWICK,NB,682,2021/12/31 12:00:00+00,14272,10779.0,190.0,160,1.0,618197.0,3149.0,3331.0,491.0
11490,BRITISH COLUMBIA,BC,3795,2021/12/31 12:00:00+00,254849,231058.0,274.0,2423,3.0,5089120.0,15369.0,20811.0,3454.0
11491,NOVA SCOTIA,NS,618,2021/12/31 12:00:00+00,17745,12517.0,607.0,111,0.0,1577573.0,6367.0,5117.0,11.0
11492,SASKATCHEWAN,SK,742,2021/12/31 12:00:00+00,85188,81389.0,74.0,955,0.0,1331162.0,2819.0,2844.0,668.0
11493,ALBERTA,AB,0,2021/12/31 12:00:00+00,357623,336917.0,0.0,3310,0.0,6374569.0,0.0,17396.0,0.0
11494,MANITOBA,MB,1490,2021/12/31 12:00:00+00,80096,68780.0,-21.0,1392,5.0,1274354.0,4471.0,9924.0,1506.0
11495,QUEBEC,QC,0,2021/12/31 12:00:00+00,586607,488030.0,0.0,11711,0.0,14813533.0,0.0,86866.0,0.0
11496,ONTARIO,ON,16713,2021/12/31 12:00:00+00,756361,647345.0,4630.0,10194,15.0,21254037.0,75093.0,98822.0,12068.0
11497,NORTHWEST TERRITORIES,NT,42,2021/12/31 12:00:00+00,2229,2070.0,0.0,12,0.0,37989.0,170.0,147.0,42.0
11498,REPATRIATED CDN,RC,0,2021/12/31 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11499,CANADA,CA,24752,2021/12/31 12:00:00+00,2163062,1884159.0,5914.0,30306,26.0,53061049.0,111605.0,248051.0,18754.0
11500,NUNAVUT,NU,0,2022/01/01 12:00:00+00,803,672.0,0.0,4,0.0,24632.0,0.0,127.0,0.0
11501,YUKON,YT,0,2022/01/01 12:00:00+00,1755,1653.0,0.0,15,0.0,25804.0,0.0,106.0,0.0
11502,PRINCE EDWARD ISLAND,PE,0,2022/01/01 12:00:00+00,1366,552.0,0.0,0,0.0,247474.0,0.0,814.0,0.0
11503,NEWFOUNDLAND AND LABRADOR,NL,0,2022/01/01 12:00:00+00,4155,2384.0,0.0,19,0.0,392605.0,0.0,1746.0,0.0
11504,NEW BRUNSWICK,NB,0,2022/01/01 12:00:00+00,14272,10779.0,0.0,160,0.0,618197.0,0.0,3331.0,0.0
11505,BRITISH COLUMBIA,BC,0,2022/01/01 12:00:00+00,254849,231058.0,0.0,2423,0.0,5089120.0,0.0,20811.0,0.0
11506,NOVA SCOTIA,NS,0,2022/01/01 12:00:00+00,17745,12517.0,0.0,111,0.0,1577573.0,0.0,5117.0,0.0
11507,SASKATCHEWAN,SK,0,2022/01/01 12:00:00+00,85188,81389.0,0.0,955,0.0,1331162.0,0.0,2844.0,0.0
11508,ALBERTA,AB,0,2022/01/01 12:00:00+00,357623,336917.0,0.0,3310,0.0,6374569.0,0.0,17396.0,0.0
11509,MANITOBA,MB,0,2022/01/01 12:00:00+00,80096,68780.0,0.0,1392,0.0,1274354.0,0.0,9924.0,0.0
11510,QUEBEC,QC,0,2022/01/01 12:00:00+00,586607,488030.0,0.0,11711,0.0,14813533.0,0.0,86866.0,0.0
11511,ONTARIO,ON,0,2022/01/01 12:00:00+00,756361,647345.0,0.0,10194,0.0,21254037.0,0.0,98822.0,0.0
11512,NORTHWEST TERRITORIES,NT,0,2022/01/01 12:00:00+00,2229,2070.0,0.0,12,0.0,37989.0,0.0,147.0,0.0
11513,REPATRIATED CDN,RC,0,2022/01/01 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11514,CANADA,CA,0,2022/01/01 12:00:00+00,2163062,1884159.0,0.0,30306,0.0,53061049.0,0.0,248051.0,0.0
11515,NUNAVUT,NU,72,2022/01/02 12:00:00+00,875,675.0,3.0,4,0.0,25257.0,625.0,196.0,69.0
11516,YUKON,YT,0,2022/01/02 12:00:00+00,1755,1653.0,0.0,15,0.0,25804.0,0.0,106.0,0.0
11517,PRINCE EDWARD ISLAND,PE,137,2022/01/02 12:00:00+00,1503,636.0,84.0,0,0.0,247474.0,0.0,867.0,53.0
11518,NEWFOUNDLAND AND LABRADOR,NL,0,2022/01/02 12:00:00+00,4155,2384.0,0.0,19,0.0,392605.0,0.0,1746.0,0.0
11519,NEW BRUNSWICK,NB,0,2022/01/02 12:00:00+00,14272,10779.0,0.0,160,0.0,618197.0,0.0,3331.0,0.0
11520,BRITISH COLUMBIA,BC,0,2022/01/02 12:00:00+00,254849,231058.0,0.0,2423,0.0,5089120.0,0.0,20811.0,0.0
11521,NOVA SCOTIA,NS,1893,2022/01/02 12:00:00+00,19638,12517.0,0.0,111,0.0,1577573.0,0.0,5117.0,0.0
11522,SASKATCHEWAN,SK,0,2022/01/02 12:00:00+00,85188,81389.0,0.0,955,0.0,1331162.0,0.0,2844.0,0.0
11523,ALBERTA,AB,0,2022/01/02 12:00:00+00,357623,336917.0,0.0,3310,0.0,6374569.0,0.0,17396.0,0.0
11524,MANITOBA,MB,0,2022/01/02 12:00:00+00,80096,68780.0,0.0,1392,0.0,1274354.0,0.0,9924.0,0.0
11525,QUEBEC,QC,0,2022/01/02 12:00:00+00,586607,488030.0,0.0,11711,0.0,14813533.0,0.0,86866.0,0.0
11526,ONTARIO,ON,35159,2022/01/02 12:00:00+00,791520,658015.0,10670.0,10223,29.0,21254037.0,0.0,123282.0,24460.0
11527,NORTHWEST TERRITORIES,NT,0,2022/01/02 12:00:00+00,2229,2070.0,0.0,12,0.0,37989.0,0.0,147.0,0.0
11528,REPATRIATED CDN,RC,0,2022/01/02 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11529,CANADA,CA,37261,2022/01/02 12:00:00+00,2200323,1894916.0,10757.0,30335,29.0,53061674.0,625.0,272633.0,24582.0
11530,NUNAVUT,NU,16,2022/01/03 12:00:00+00,891,680.0,5.0,4,0.0,25384.0,127.0,207.0,11.0
11531,YUKON,YT,0,2022/01/03 12:00:00+00,1755,1653.0,0.0,15,0.0,25804.0,0.0,245.0,139.0
11532,PRINCE EDWARD ISLAND,PE,161,2022/01/03 12:00:00+00,1664,669.0,33.0,0,0.0,247474.0,0.0,995.0,128.0
11533,NEWFOUNDLAND AND LABRADOR,NL,1427,2022/01/03 12:00:00+00,5582,2925.0,541.0,20,1.0,404008.0,11403.0,2925.0,1179.0
11534,NEW BRUNSWICK,NB,2548,2022/01/03 12:00:00+00,16820,11214.0,435.0,162,2.0,624554.0,6357.0,5442.0,2111.0
11535,BRITISH COLUMBIA,BC,0,2022/01/03 12:00:00+00,254849,231058.0,0.0,2423,0.0,5089120.0,0.0,20811.0,0.0
11536,NOVA SCOTIA,NS,1020,2022/01/03 12:00:00+00,20658,12517.0,0.0,111,0.0,1577573.0,0.0,5117.0,0.0
11537,SASKATCHEWAN,SK,0,2022/01/03 12:00:00+00,85188,81389.0,0.0,955,0.0,1331162.0,0.0,2844.0,0.0
11538,ALBERTA,AB,0,2022/01/03 12:00:00+00,357623,336917.0,0.0,3310,0.0,6374569.0,0.0,17396.0,0.0
11539,MANITOBA,MB,5411,2022/01/03 12:00:00+00,85507,68791.0,11.0,1398,6.0,1288252.0,13898.0,15318.0,5394.0
11540,QUEBEC,QC,64721,2022/01/03 12:00:00+00,651328,535771.0,47741.0,11760,49.0,14986203.0,172670.0,103797.0,16931.0
11541,ONTARIO,ON,13578,2022/01/03 12:00:00+00,805098,664562.0,6547.0,10229,6.0,21254037.0,0.0,130307.0,7025.0
11542,NORTHWEST TERRITORIES,NT,0,2022/01/03 12:00:00+00,2229,2070.0,0.0,12,0.0,37989.0,0.0,147.0,0.0
11543,REPATRIATED CDN,RC,0,2022/01/03 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11544,CANADA,CA,88882,2022/01/03 12:00:00+00,2289205,1950229.0,55313.0,30399,64.0,53266129.0,204455.0,305551.0,32918.0
11545,NUNAVUT,NU,9,2022/01/04 12:00:00+00,900,686.0,6.0,4,0.0,25545.0,161.0,210.0,3.0
11546,YUKON,YT,189,2022/01/04 12:00:00+00,1944,1684.0,31.0,15,0.0,26467.0,663.0,269.0,24.0
11547,PRINCE EDWARD ISLAND,PE,198,2022/01/04 12:00:00+00,1862,703.0,34.0,0,0.0,248361.0,887.0,1159.0,164.0
11548,NEWFOUNDLAND AND LABRADOR,NL,493,2022/01/04 12:00:00+00,6075,2794.0,-131.0,20,0.0,408041.0,4033.0,3254.0,329.0
11549,NEW BRUNSWICK,NB,746,2022/01/04 12:00:00+00,17566,11287.0,73.0,165,3.0,626853.0,2299.0,6112.0,670.0
11550,BRITISH COLUMBIA,BC,11861,2022/01/04 12:00:00+00,266710,236309.0,5251.0,2427,4.0,5146819.0,57699.0,27106.0,6295.0
11551,NOVA SCOTIA,NS,1020,2022/01/04 12:00:00+00,21678,15128.0,2611.0,111,0.0,1601042.0,23469.0,6439.0,1322.0
11552,SASKATCHEWAN,SK,1979,2022/01/04 12:00:00+00,87167,82145.0,756.0,960,5.0,1339499.0,8337.0,4062.0,1218.0
11553,ALBERTA,AB,21751,2022/01/04 12:00:00+00,379374,341776.0,4859.0,3322,12.0,6438855.0,64286.0,34276.0,16880.0
11554,MANITOBA,MB,1756,2022/01/04 12:00:00+00,87263,68787.0,-4.0,1400,2.0,1292997.0,4745.0,17076.0,1758.0
11555,QUEBEC,QC,14494,2022/01/04 12:00:00+00,665822,545163.0,9392.0,11781,21.0,14986203.0,0.0,108878.0,5081.0
11556,ONTARIO,ON,11352,2022/01/04 12:00:00+00,816450,672081.0,7519.0,10239,10.0,21489890.0,235853.0,134130.0,3823.0
11557,NORTHWEST TERRITORIES,NT,190,2022/01/04 12:00:00+00,2419,2091.0,21.0,12,0.0,38322.0,333.0,316.0,169.0
11558,REPATRIATED CDN,RC,0,2022/01/04 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11559,CANADA,CA,66038,2022/01/04 12:00:00+00,2355243,1980647.0,30418.0,30456,57.0,53668894.0,402765.0,343287.0,37736.0
11560,NUNAVUT,NU,0,2022/01/05 12:00:00+00,900,686.0,0.0,4,0.0,25545.0,0.0,210.0,0.0
11561,YUKON,YT,66,2022/01/05 12:00:00+00,2010,1704.0,20.0,15,0.0,26699.0,232.0,325.0,56.0
11562,PRINCE EDWARD ISLAND,PE,222,2022/01/05 12:00:00+00,2084,706.0,3.0,0,0.0,248361.0,0.0,1378.0,219.0
11563,NEWFOUNDLAND AND LABRADOR,NL,479,2022/01/05 12:00:00+00,6554,2862.0,68.0,20,0.0,411656.0,3615.0,3665.0,411.0
11564,NEW BRUNSWICK,NB,779,2022/01/05 12:00:00+00,18345,11352.0,65.0,168,3.0,630521.0,3668.0,6823.0,711.0
11565,BRITISH COLUMBIA,BC,3798,2022/01/05 12:00:00+00,270508,237195.0,886.0,2427,0.0,5161935.0,15116.0,29967.0,2861.0
11566,NOVA SCOTIA,NS,842,2022/01/05 12:00:00+00,22520,15864.0,736.0,111,0.0,1606541.0,5499.0,6645.0,206.0
11567,SASKATCHEWAN,SK,541,2022/01/05 12:00:00+00,87708,82302.0,157.0,960,0.0,1341888.0,2389.0,4446.0,384.0
11568,ALBERTA,AB,4752,2022/01/05 12:00:00+00,384126,343597.0,1821.0,3333,11.0,6451549.0,12694.0,37196.0,2920.0
11569,MANITOBA,MB,1787,2022/01/05 12:00:00+00,89050,68804.0,17.0,1402,2.0,1299234.0,6237.0,18844.0,1768.0
11570,QUEBEC,QC,14486,2022/01/05 12:00:00+00,680308,552862.0,7699.0,11820,39.0,14986203.0,0.0,115626.0,6748.0
11571,ONTARIO,ON,11582,2022/01/05 12:00:00+00,828032,683750.0,11669.0,10252,13.0,21549027.0,59137.0,134030.0,-100.0
11572,NORTHWEST TERRITORIES,NT,76,2022/01/05 12:00:00+00,2495,2101.0,10.0,12,0.0,38454.0,132.0,382.0,66.0
11573,REPATRIATED CDN,RC,0,2022/01/05 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11574,CANADA,CA,39410,2022/01/05 12:00:00+00,2394653,2003798.0,23151.0,30524,68.0,53777613.0,108719.0,359537.0,16250.0
11575,NUNAVUT,NU,42,2022/01/06 12:00:00+00,942,694.0,8.0,4,0.0,26036.0,491.0,244.0,34.0
11576,YUKON,YT,74,2022/01/06 12:00:00+00,2084,1752.0,48.0,15,0.0,26917.0,218.0,328.0,3.0
11577,PRINCE EDWARD ISLAND,PE,204,2022/01/06 12:00:00+00,2288,797.0,91.0,0,0.0,248361.0,0.0,1491.0,113.0
11578,NEWFOUNDLAND AND LABRADOR,NL,503,2022/01/06 12:00:00+00,7057,2971.0,109.0,20,0.0,415713.0,4057.0,4059.0,394.0
11579,NEW BRUNSWICK,NB,672,2022/01/06 12:00:00+00,19017,11579.0,227.0,169,1.0,632377.0,1856.0,7267.0,444.0
11580,BRITISH COLUMBIA,BC,3223,2022/01/06 12:00:00+00,273731,238524.0,1329.0,2430,3.0,5176497.0,14562.0,31817.0,1850.0
11581,NOVA SCOTIA,NS,745,2022/01/06 12:00:00+00,23265,16518.0,654.0,111,0.0,1611302.0,4761.0,6636.0,-9.0
11582,SASKATCHEWAN,SK,930,2022/01/06 12:00:00+00,88638,82442.0,140.0,961,1.0,1345195.0,3307.0,5235.0,789.0
11583,ALBERTA,AB,4869,2022/01/06 12:00:00+00,388995,345762.0,2165.0,3336,3.0,6463880.0,12331.0,39897.0,2701.0
11584,MANITOBA,MB,2537,2022/01/06 12:00:00+00,91587,68902.0,98.0,1408,6.0,1305482.0,6248.0,21277.0,2433.0
11585,QUEBEC,QC,15874,2022/01/06 12:00:00+00,696182,562715.0,9853.0,11846,26.0,15185187.0,198984.0,121621.0,5995.0
11586,ONTARIO,ON,13339,2022/01/06 12:00:00+00,841371,695786.0,12036.0,10272,20.0,21608268.0,59241.0,135313.0,1283.0
11587,NORTHWEST TERRITORIES,NT,157,2022/01/06 12:00:00+00,2652,2113.0,12.0,12,0.0,38538.0,84.0,527.0,145.0
11588,REPATRIATED CDN,RC,0,2022/01/06 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11589,CANADA,CA,43169,2022/01/06 12:00:00+00,2437822,2030568.0,26770.0,30584,60.0,54083753.0,306140.0,375712.0,16175.0
11590,NUNAVUT,NU,35,2022/01/07 12:00:00+00,977,699.0,5.0,4,0.0,26544.0,508.0,274.0,30.0
11591,YUKON,YT,41,2022/01/07 12:00:00+00,2125,1793.0,41.0,15,0.0,27088.0,171.0,329.0,1.0
11592,PRINCE EDWARD ISLAND,PE,175,2022/01/07 12:00:00+00,2463,916.0,119.0,0,0.0,248361.0,0.0,1550.0,59.0
11593,NEWFOUNDLAND AND LABRADOR,NL,480,2022/01/07 12:00:00+00,7537,3139.0,168.0,21,1.0,419548.0,3835.0,4370.0,311.0
11594,NEW BRUNSWICK,NB,840,2022/01/07 12:00:00+00,19857,12127.0,548.0,170,1.0,634368.0,1991.0,7558.0,291.0
11595,BRITISH COLUMBIA,BC,3144,2022/01/07 12:00:00+00,276875,240198.0,1674.0,2439,9.0,5191717.0,15220.0,33184.0,1367.0
11596,NOVA SCOTIA,NS,678,2022/01/07 12:00:00+00,23943,17216.0,698.0,112,1.0,1617039.0,5737.0,6615.0,-21.0
11597,SASKATCHEWAN,SK,1183,2022/01/07 12:00:00+00,89821,82606.0,164.0,961,0.0,1348973.0,3778.0,6254.0,1019.0
11598,ALBERTA,AB,6257,2022/01/07 12:00:00+00,395252,348500.0,2738.0,3338,2.0,6480159.0,16279.0,43414.0,3517.0
11599,MANITOBA,MB,3263,2022/01/07 12:00:00+00,94850,68847.0,-55.0,1408,0.0,1311112.0,5630.0,24595.0,3318.0
11600,QUEBEC,QC,16176,2022/01/07 12:00:00+00,712358,577427.0,14712.0,11873,27.0,15246492.0,61305.0,123058.0,1437.0
11601,ONTARIO,ON,11899,2022/01/07 12:00:00+00,853270,707732.0,11946.0,10315,43.0,21669405.0,61137.0,135223.0,-90.0
11602,NORTHWEST TERRITORIES,NT,149,2022/01/07 12:00:00+00,2801,2121.0,8.0,12,0.0,38672.0,134.0,668.0,141.0
11603,REPATRIATED CDN,RC,0,2022/01/07 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
11604,CANADA,CA,44320,2022/01/07 12:00:00+00,2482142,2063334.0,32766.0,30668,84.0,54259478.0,175725.0,387092.0,11380.0
11605,NUNAVUT,NU,0,2022/01/08 12:00:00+00,977,699.0,0.0,4,0.0,26544.0,0.0,274.0,0.0
11606,YUKON,YT,0,2022/01/08 12:00:00+00,2125,1793.0,0.0,15,0.0,27088.0,0.0,329.0,0.0
11607,PRINCE EDWARD ISLAND,PE,110,2022/01/08 12:00:00+00,2573,916.0,0.0,0,0.0,248361.0,0.0,1550.0,0.0
